16, 75, PA4-A-Debug-SampleReadingsTest.txt 0
  -22.31,   -14.08,   125.88
   23.55,    26.04,    72.22
  -17.61,    40.65,   118.25
   71.16,    11.11,   102.26
   60.79,   -23.78,    55.67
   30.66,    39.88,    51.09
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -47.86,   -44.36,   156.88
   -2.00,    -4.24,   103.21
  -43.16,    10.37,   149.25
   45.60,   -19.16,   133.26
   35.23,   -54.06,    86.66
    5.10,     9.60,    82.09
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.82,   -37.74,   188.55
   10.05,     2.38,   134.89
  -31.12,    16.99,   180.92
   57.65,   -12.55,   164.94
   47.28,   -47.44,   118.34
   17.15,    16.22,   113.76
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.90,   -50.65,   123.91
   14.97,   -10.53,    70.25
  -26.20,     4.08,   116.28
   62.57,   -25.45,   100.29
   52.20,   -60.35,    53.70
   22.07,     3.31,    49.12
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -15.65,   -31.13,   103.43
   30.22,     9.00,    49.77
  -10.94,    23.60,    95.80
   77.82,    -5.93,    79.81
   67.45,   -40.82,    33.22
   37.32,    22.83,    28.64
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.72,   -12.92,   145.40
  -10.86,    27.20,    91.74
  -52.02,    41.81,   137.77
   36.75,    12.28,   121.78
   26.38,   -22.62,    75.19
   -3.75,    41.04,    70.61
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.30,   -55.75,    90.67
   -5.44,   -15.63,    37.01
  -46.60,    -1.02,    83.04
   42.16,   -30.56,    67.06
   31.79,   -65.45,    20.46
    1.66,    -1.79,    15.88
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.33,   -15.26,   160.99
  -13.47,    24.86,   107.32
  -54.63,    39.47,   153.35
   34.14,     9.93,   137.37
   23.76,   -24.96,    90.77
   -6.36,    38.70,    86.19
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
