16, 200, PA4-C-Debug-SampleReadingsTest.txt 0
  -40.93,   -23.70,   116.17
    4.93,    16.42,    62.50
  -36.23,    31.03,   108.54
   52.54,     1.49,    92.55
   42.17,   -33.40,    45.95
   12.04,    30.26,    41.38
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.54,   -44.96,   116.81
  -40.67,    -4.84,    63.14
  -81.83,     9.77,   109.17
    6.93,   -19.77,    93.19
   -3.44,   -54.66,    46.59
  -33.57,     9.00,    42.02
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -81.14,   -61.94,   111.18
  -35.27,   -21.82,    57.52
  -76.44,    -7.21,   103.55
   12.33,   -36.75,    87.56
    1.96,   -71.64,    40.97
  -28.17,    -7.98,    36.39
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -90.83,   -53.91,    97.63
  -44.97,   -13.79,    43.97
  -86.13,     0.82,    90.00
    2.64,   -28.71,    74.01
   -7.74,   -63.61,    27.42
  -37.86,     0.05,    22.84
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.46,   -44.18,   188.62
    6.40,    -4.06,   134.96
  -34.76,    10.55,   180.99
   54.01,   -18.99,   165.01
   43.63,   -53.88,   118.41
   13.51,     9.78,   113.83
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -33.03,   -46.14,   133.93
   12.84,    -6.02,    80.26
  -28.32,     8.59,   126.30
   60.44,   -20.95,   110.31
   50.07,   -55.84,    63.71
   19.94,     7.82,    59.14
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.04,   -43.64,   103.46
    4.83,    -3.52,    49.80
  -36.33,    11.09,    95.83
   52.43,   -18.45,    79.85
   42.06,   -53.34,    33.25
   11.93,    10.32,    28.67
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.56,   -48.62,   130.82
    3.30,    -8.50,    77.15
  -37.86,     6.11,   123.19
   50.90,   -23.42,   107.20
   40.53,   -58.32,    60.60
   10.41,     5.34,    56.03
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.30,   -57.86,    92.23
  -41.43,   -17.74,    38.57
  -82.59,    -3.13,    84.60
    6.17,   -32.66,    68.61
   -4.20,   -67.56,    22.02
  -34.33,    -3.90,    17.44
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.27,   -31.67,   104.40
   13.59,     8.45,    50.73
  -27.57,    23.06,    96.77
   61.20,    -6.48,    80.78
   50.83,   -41.37,    34.18
   20.70,    22.29,    29.61
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.13,   -11.39,   152.68
  -12.27,    28.74,    99.02
  -53.43,    43.35,   145.05
   35.33,    13.81,   129.06
   24.96,   -21.08,    82.47
   -5.17,    42.57,    77.89
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.89,   -43.46,   120.81
  -27.02,    -3.34,    67.14
  -68.18,    11.27,   113.18
   20.58,   -18.27,    97.19
   10.21,   -53.16,    50.59
  -19.92,    10.50,    46.02
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.27,   -12.18,   151.92
   -5.40,    27.94,    98.26
  -46.56,    42.55,   144.29
   42.20,    13.01,   128.31
   31.83,   -21.88,    81.71
    1.70,    41.78,    77.13
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.64,   -61.34,   103.20
   -7.78,   -21.22,    49.53
  -48.94,    -6.61,    95.57
   39.83,   -36.15,    79.58
   29.45,   -71.04,    32.98
   -0.67,    -7.38,    28.41
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.97,   -31.00,   101.98
  -41.11,     9.13,    48.31
  -82.27,    23.74,    94.35
    6.50,    -5.80,    78.36
   -3.87,   -40.69,    31.76
  -34.00,    22.96,    27.19
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -78.66,   -27.99,   110.23
  -32.79,    12.14,    56.57
  -73.95,    26.75,   102.60
   14.81,    -2.79,    86.62
    4.44,   -37.68,    40.02
  -25.69,    25.98,    35.44
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -15.09,   -24.85,   138.17
   30.77,    15.27,    84.51
  -10.39,    29.88,   130.54
   78.38,     0.35,   114.55
   68.00,   -34.55,    67.96
   37.88,    29.11,    63.38
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.51,   -23.35,   100.48
  -21.65,    16.78,    46.82
  -62.81,    31.39,    92.85
   25.96,     1.85,    76.86
   15.58,   -33.04,    30.27
  -14.54,    30.62,    25.69
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -47.71,   -43.57,   189.37
   -1.85,    -3.45,   135.70
  -43.01,    11.16,   181.74
   45.76,   -18.37,   165.75
   35.39,   -53.27,   119.15
    5.26,    10.39,   114.58
   -7.38,   -27.27,   -78.41
