16, 20, PA3-J-Unknown-SampleReadingsTest.txt 0
  -52.88,   -34.77,   100.60
   -6.56,     5.28,    47.23
  -48.06,    19.16,    93.01
   40.91,    -9.82,    76.88
   30.15,   -44.45,    30.95
    0.44,    18.99,    26.19
  -14.90,   -27.04,   -80.11
    8.92,     8.17,   -44.14
   17.57,     3.16,  -103.98
    5.41,    -4.09,   -60.40
   23.42,    18.90,   -91.37
  -36.37,    20.74,   -85.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.71,   -46.78,   144.18
   18.66,    -6.70,    90.40
  -22.53,     7.88,   136.52
   66.55,   -20.70,   120.49
   55.75,   -56.15,    73.65
   25.12,     7.26,    69.11
  -13.82,   -30.18,   -79.66
   10.92,     4.50,   -45.20
   19.27,    -0.29,  -104.29
    7.24,    -6.77,   -60.27
   24.85,    16.13,   -92.55
  -34.87,    17.79,   -85.44
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -17.39,   -37.92,   151.35
   28.84,     2.65,    97.54
  -12.27,    17.32,   143.03
   75.79,   -12.21,   127.34
   65.96,   -47.04,    81.23
   35.36,    16.73,    76.74
  -10.88,   -29.11,   -80.06
   14.50,     5.84,   -44.18
   22.58,     1.14,  -103.46
   11.02,    -6.33,   -60.34
   28.87,    17.58,   -91.49
  -32.14,    18.50,   -84.98
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -14.51,   -43.23,   110.04
   32.09,    -3.19,    56.44
   -9.15,    11.35,   102.68
   79.07,   -18.10,    86.97
   68.97,   -52.48,    39.78
   39.20,    10.35,    35.85
  -14.70,   -28.84,   -78.51
    9.19,     6.72,   -43.54
   17.15,     2.70,  -103.51
    5.40,    -5.18,   -60.30
   22.68,    18.90,   -91.15
  -37.00,    19.26,   -83.59
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.63,   -56.33,   125.29
   10.60,   -15.93,    71.00
  -31.03,    -1.87,   117.37
   58.05,   -31.35,   101.05
   47.65,   -65.80,    54.64
   17.49,    -2.88,    50.48
  -12.40,   -29.48,   -78.24
   12.23,     5.98,   -42.81
   21.05,     1.23,  -101.91
    8.39,    -5.49,   -58.80
   26.62,    17.36,   -90.49
  -32.79,    18.99,   -83.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.25,   -27.87,   189.98
   11.65,    11.80,   136.09
  -29.94,    26.11,   182.27
   58.54,    -3.20,   166.58
   48.65,   -37.56,   119.83
   18.56,    25.69,   115.63
  -19.73,   -30.19,   -76.66
    5.21,     5.35,   -42.44
   13.55,    -0.27,  -100.90
    1.54,    -7.02,   -58.50
   19.60,    16.40,   -89.77
  -41.29,    17.82,   -82.42
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.76,   -49.90,   137.95
    9.87,   -10.39,    83.62
  -31.35,     5.18,   130.03
   57.80,   -25.35,   113.48
   47.25,   -59.31,    67.07
   17.29,     3.92,    63.16
  -14.32,   -30.62,   -77.98
    9.76,     4.55,   -43.42
   18.58,     0.12,  -102.17
    6.50,    -6.49,   -59.08
   23.78,    16.01,   -91.24
  -35.63,    17.19,   -83.32
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -78.06,   -60.15,    80.70
  -32.07,   -19.96,    27.25
  -73.03,    -5.37,    72.95
   15.17,   -34.22,    57.43
    4.75,   -69.68,    10.69
  -25.27,    -5.96,     5.90
  -16.29,   -30.13,   -78.48
    9.01,     5.04,   -43.50
   16.39,    -0.08,  -103.12
    4.84,    -7.06,   -60.08
   22.13,    16.54,   -91.01
  -37.60,    17.29,   -84.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -24.17,   -34.52,    96.22
   21.63,     6.08,    42.78
  -18.77,    20.61,    88.72
   69.14,    -9.70,    72.36
   58.85,   -43.78,    26.01
   29.17,    18.98,    21.42
  -13.69,   -27.56,   -78.14
   11.09,     8.33,   -43.53
   19.17,     3.90,  -102.63
    7.44,    -3.69,   -58.89
   25.22,    19.38,   -90.51
  -35.22,    20.89,   -83.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.43,   -47.78,   156.59
    7.95,    -6.72,   102.22
  -33.34,     7.45,   148.38
   55.24,   -22.35,   132.81
   45.05,   -56.89,    86.14
   14.29,     6.65,    81.68
  -12.13,   -29.18,   -77.78
