16, 200, PA4-H-Unknown-SampleReadingsTest.txt 0
  -80.23,   -28.97,    92.21
  -34.36,    11.16,    38.54
  -75.52,    25.77,    84.58
   13.24,    -3.77,    68.59
    2.87,   -38.66,    21.99
  -27.26,    25.00,    17.42
   -7.68,   -29.01,   -83.66
   13.54,     8.28,   -48.52
   24.16,     3.17,  -107.25
   11.21,    -4.09,   -64.36
   28.60,    19.86,   -95.61
  -31.73,    17.50,   -90.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.98,   -69.24,   106.80
  -22.12,   -29.12,    53.13
  -63.28,   -14.51,    99.17
   25.48,   -44.05,    83.18
   15.11,   -78.94,    36.58
  -15.02,   -15.28,    32.01
   -9.99,   -30.12,   -82.85
   11.23,     7.17,   -47.71
   21.85,     2.06,  -106.44
    8.89,    -5.20,   -63.55
   26.29,    18.75,   -94.80
  -34.04,    16.39,   -89.56
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.64,   -30.31,   101.09
  -10.78,     9.81,    47.43
  -51.94,    24.42,    93.46
   36.82,    -5.11,    77.48
   26.45,   -40.01,    30.88
   -3.67,    23.65,    26.30
   -7.78,   -28.98,   -84.83
   13.44,     8.32,   -49.69
   24.06,     3.20,  -108.42
   11.10,    -4.05,   -65.53
   28.50,    19.89,   -96.78
  -31.83,    17.53,   -91.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.16,   -28.23,   178.00
   18.71,    11.89,   124.33
  -22.45,    26.50,   170.37
   66.31,    -3.03,   154.38
   55.94,   -37.93,   107.78
   25.81,    25.73,   103.21
   -7.41,   -26.86,   -82.91
   13.81,    10.43,   -47.77
   24.43,     5.32,  -106.51
   11.48,    -1.94,   -63.61
   28.87,    22.01,   -94.86
  -31.46,    19.65,   -89.62
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.31,   -60.41,   105.84
   -8.44,   -20.29,    52.18
  -49.60,    -5.68,    98.21
   39.16,   -35.22,    82.22
   28.79,   -70.11,    35.63
   -1.34,    -6.45,    31.05
   -7.59,   -27.24,   -82.49
   13.63,    10.06,   -47.35
   24.25,     4.94,  -106.08
   11.30,    -2.31,   -63.19
   28.69,    21.63,   -94.44
  -31.64,    19.27,   -89.20
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.96,   -59.38,    84.39
  -12.10,   -19.26,    30.72
  -53.26,    -4.65,    76.76
   35.51,   -34.19,    60.77
   25.13,   -69.08,    14.17
   -4.99,    -5.42,     9.60
   -5.55,   -27.14,   -82.34
   15.68,    10.15,   -47.20
   26.29,     5.03,  -105.93
   13.34,    -2.22,   -63.04
   30.74,    21.72,   -94.29
  -29.59,    19.37,   -89.05
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.14,   -67.29,   109.16
  -26.28,   -27.16,    55.50
  -67.44,   -12.55,   101.53
   21.33,   -42.09,    85.54
   10.96,   -76.98,    38.95
  -19.17,   -13.33,    34.37
   -2.49,   -29.22,   -83.03
   18.73,     8.07,   -47.89
   29.35,     2.95,  -106.62
   16.40,    -4.30,   -63.73
   33.79,    19.65,   -94.98
  -26.54,    17.29,   -89.74
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.09,   -58.17,   107.30
  -41.23,   -18.05,    53.63
  -82.39,    -3.44,    99.66
    6.38,   -32.97,    83.68
   -4.00,   -67.87,    37.08
  -34.12,    -4.21,    32.50
   -7.34,   -27.93,   -85.59
   13.88,     9.36,   -50.45
   24.50,     4.25,  -109.19
   11.55,    -3.01,   -66.29
   28.94,    20.94,   -97.54
  -31.39,    18.58,   -92.30
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.33,   -11.83,   121.14
    4.53,    28.30,    67.48
  -36.63,    42.91,   113.51
   52.14,    13.37,    97.52
   41.77,   -21.52,    50.93
   11.64,    42.14,    46.35
  -10.76,   -29.88,   -82.47
   10.46,     7.41,   -47.33
   21.08,     2.30,  -106.06
    8.12,    -4.96,   -63.17
   25.52,    18.99,   -94.42
  -34.81,    16.63,   -89.18
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.86,   -22.11,   186.81
   14.00,    18.01,   133.15
  -27.16,    32.62,   179.18
   61.61,     3.09,   163.19
   51.24,   -31.81,   116.60
   21.11,    31.85,   112.02
   -2.11,   -27.32,   -83.83
   19.11,     9.98,   -48.69
   29.72,     4.86,  -107.42
   16.77,    -2.39,   -64.53
