16, 15, PA3-E-Debug-SampleReadingsTest.txt 0
  -32.35,   -37.29,   187.03
   13.88,     2.93,   133.52
  -27.50,    17.32,   179.88
   61.94,   -12.25,   163.79
   51.29,   -46.44,   116.74
   20.58,    17.18,   112.30
   -7.37,   -25.13,   -81.12
   13.23,    10.71,   -43.73
   23.49,     9.13,  -103.00
   11.34,    -0.55,   -60.29
   28.33,    25.36,   -89.42
  -31.85,    21.35,   -84.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.59,   -10.85,   106.96
   10.83,    29.80,    53.42
  -29.89,    44.12,    98.56
   59.14,    14.43,    82.95
   48.41,   -20.79,    36.12
   18.46,    43.38,    32.04
   -4.68,   -22.64,   -78.53
   15.94,    12.05,   -40.95
   26.10,    11.08,   -99.36
   13.54,     0.57,   -57.83
   30.04,    27.05,   -86.90
  -29.46,    23.23,   -81.25
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -81.33,   -55.61,   111.52
  -35.11,   -15.70,    58.28
  -76.76,    -1.37,   103.91
   12.26,   -30.58,    87.91
    2.17,   -66.23,    41.51
  -28.02,    -1.67,    37.40
   -0.39,   -22.12,   -80.85
   20.13,    12.22,   -42.35
   30.59,    11.95,  -102.25
   17.60,     1.47,   -59.87
   35.38,    27.85,   -88.75
  -25.31,    24.78,   -83.81
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.52,   -19.37,   176.32
   14.59,    20.78,   122.52
  -26.08,    35.98,   168.17
   62.19,     5.80,   152.76
   52.31,   -28.70,   106.22
   21.97,    35.23,   101.37
   -6.51,   -22.23,   -79.89
   14.71,    13.80,   -43.23
   24.83,    12.42,  -101.96
   12.48,     2.18,   -59.37
   29.70,    28.58,   -88.92
  -30.89,    24.90,   -83.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -81.95,   -45.49,   113.58
  -35.97,    -5.37,    59.72
  -77.31,     9.14,   105.60
   11.70,   -20.89,    90.41
    1.25,   -55.46,    43.72
  -28.73,     8.17,    38.72
    0.34,   -22.56,   -81.10
   21.10,    12.79,   -43.93
   31.61,    11.07,  -102.08
   19.07,     0.93,   -59.66
   36.04,    27.43,   -90.11
  -24.47,    23.84,   -84.41
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -18.40,   -45.18,   127.48
   27.83,    -4.60,    73.39
  -13.32,    10.40,   119.59
   75.05,   -19.87,   103.67
   64.72,   -55.01,    56.89
   34.36,     9.35,    52.45
   -5.54,   -24.83,   -78.36
   16.22,    10.92,   -41.72
   26.00,     9.35,   -99.98
   13.85,    -1.04,   -58.03
   30.45,    25.78,   -88.26
  -29.73,    21.61,   -81.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.13,   -46.96,   130.84
   12.92,    -7.48,    77.18
  -28.23,     7.48,   124.01
   60.44,   -22.35,   108.02
   50.47,   -56.96,    61.37
   20.85,     6.93,    56.18
   -3.76,   -22.27,   -78.22
   18.34,    13.02,   -41.94
   27.96,    11.67,  -100.65
   15.31,     1.55,   -58.31
   32.60,    27.55,   -88.06
  -28.14,    23.93,   -81.61
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -89.94,   -39.54,    96.50
  -43.59,     0.98,    42.86
  -84.78,    15.13,    88.16
    3.86,   -14.87,    72.56
   -6.23,   -48.81,    25.55
  -36.88,    14.52,    21.41
   -2.41,   -23.22,   -80.89
   18.57,    11.99,   -43.23
   29.16,    11.08,  -101.77
   16.58,     0.36,   -60.26
   33.97,    27.08,   -89.89
  -26.60,    23.96,   -84.25
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.49,   -51.62,   104.97
    6.22,   -11.32,    51.51
  -34.55,     3.34,    98.03
   54.18,   -26.53,    81.80
   43.91,   -60.55,    35.49
   13.43,     2.92,    31.13
   -0.68,   -24.39,   -78.93
   19.94,    10.99,   -41.47
   30.28,     9.09,  -100.90
   17.78,    -0.50,   -58.39
   34.15,    25.21,   -88.94
  -25.36,    21.70,   -82.51
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.04,   -13.87,   130.73
    5.50,    26.86,    78.00
  -35.65,    41.14,   123.26
   52.35,    12.04,   107.66
   42.83,   -22.92,    61.37
   12.63,    39.91,    56.05
   -0.90,   -22.07,   -77.47
   20.37,    13.28,   -39.82
   30.13,    12.88,   -99.65
   18.41,     2.33,   -56.32
   34.96,    27.89,   -86.01
  -25.61,    25.03,   -80.31
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -40.03,   -12.13,   144.37
    5.89,    28.46,    90.68
  -34.74,    43.00,   136.39
   53.74,    12.82,   120.65
   42.97,   -21.53,    74.13
   13.41,    41.88,    69.98
   -7.92,   -24.35,   -77.23
   13.58,    10.50,   -39.82
   23.45,     9.57,   -99.35
   11.48,    -0.04,   -56.89
   27.38,    25.64,   -87.10
  -32.67,    21.96,   -80.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.03,   -14.61,   102.02
    7.14,    24.92,    48.00
  -33.98,    39.45,    94.31
   54.92,    10.65,    78.88
   44.05,   -24.46,    31.79
   14.61,    39.06,    27.36
   -6.69,   -24.01,   -79.59
   14.61,    11.16,   -43.15
   25.68,     9.84,  -101.92
   12.00,    -0.69,   -59.04
   29.66,    25.38,   -88.65
  -30.67,    23.02,   -83.83
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.58,   -39.39,   184.64
   20.05,     0.65,   130.73
  -20.81,    14.92,   176.39
   67.35,   -14.83,   161.12
   56.86,   -49.38,   114.49
   26.58,    14.13,   109.75
    0.11,   -24.62,   -79.33
   20.63,    10.58,   -41.91
   32.18,     9.25,  -100.81
   18.75,    -0.58,   -58.37
   36.03,    25.55,   -88.10
  -24.86,    21.82,   -83.23
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.80,    -8.82,   119.24
   13.32,    31.56,    65.84
  -27.44,    45.61,   112.00
   61.09,    16.40,    95.67
   50.47,   -19.00,    48.82
   21.06,    44.56,    44.72
   -9.47,   -22.17,   -79.86
   11.20,    12.42,   -43.19
   22.16,    11.34,  -101.52
    9.63,     1.41,   -59.34
   26.89,    27.78,   -89.29
  -34.19,    24.58,   -83.29
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -80.00,   -29.25,   110.34
  -34.37,    11.65,    56.31
  -74.72,    25.66,   102.04
   13.57,    -4.11,    86.90
    3.63,   -38.42,    39.43
  -26.87,    25.45,    35.03
   -1.57,   -22.35,   -77.42
   20.05,    12.88,   -40.12
   29.71,    10.95,   -99.16
   17.28,     1.16,   -57.15
   33.94,    26.88,   -86.76
  -25.79,    23.86,   -81.20
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
